taxonomic_id,scientific_name,level,kingdom,subkingdom,phylum_division,subphylum_subdivision,class,subclass,order,family,subfamily,tribe,genus,species,infrakingdom,superorder,phylum,subphylum,superclass,infraclass,suborder,infraorder,superfamily,parvorder,subterclass,section,subsection,infraphylum,parvphylum,gigaclass,subgenus,forma
421139,Amphibalanus improvisus,Species,Animalia,NA,NA,NA,Thecostraca,Cirripedia,Balanomorpha,Balanidae,Amphibalaninae,NA,Amphibalanus,Amphibalanus improvisus,NA,Thoracicalcarea,Arthropoda,Crustacea,Multicrustacea,Thoracica,NA,NA,Balanoidea,NA,NA,NA,NA,NA,NA,NA,NA,NA
421442,Apolochus delacaya,Species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Amphipoda,Amphilochidae,NA,NA,Apolochus,Apolochus delacaya,NA,Peracarida,Arthropoda,Crustacea,Multicrustacea,NA,Amphilochidea,Amphilochida,Amphilochoidea,Amphilochidira,NA,NA,NA,NA,NA,NA,NA,NA
421444,Hourstonius laguna,Species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Amphipoda,Amphilochidae,NA,NA,Hourstonius,Hourstonius laguna,NA,Peracarida,Arthropoda,Crustacea,Multicrustacea,NA,Amphilochidea,Amphilochida,Amphilochoidea,Amphilochidira,NA,NA,NA,NA,NA,NA,NA,NA
421482,Iphimedia zora,Species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Amphipoda,Iphimediidae,NA,NA,Iphimedia,Iphimedia zora,NA,Peracarida,Arthropoda,Crustacea,Multicrustacea,NA,Amphilochidea,Amphilochida,Iphimedioidea,Amphilochidira,NA,NA,NA,NA,NA,NA,NA,NA
421504,Dulichiella appendiculata,Species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Amphipoda,Melitidae,NA,NA,Dulichiella,Dulichiella appendiculata,NA,Peracarida,Arthropoda,Crustacea,Multicrustacea,NA,Senticaudata,Hadziida,Hadzioidea,Hadziidira,NA,NA,NA,NA,NA,NA,NA,NA
421508,Elasmopus levis,Species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Amphipoda,Maeridae,NA,NA,Elasmopus,Elasmopus levis,NA,Peracarida,Arthropoda,Crustacea,Multicrustacea,NA,Senticaudata,Hadziida,Hadzioidea,Hadziidira,NA,NA,NA,NA,NA,NA,NA,NA
421523,Quadrimaera quadrimana,Species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Amphipoda,Maeridae,NA,NA,Quadrimaera,Quadrimaera quadrimana,NA,Peracarida,Arthropoda,Crustacea,Multicrustacea,NA,Senticaudata,Hadziida,Hadzioidea,Hadziidira,NA,NA,NA,NA,NA,NA,NA,NA
421562,Globosolembos smithi,Species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Amphipoda,Aoridae,NA,NA,Globosolembos,Globosolembos smithi,NA,Peracarida,Arthropoda,Crustacea,Multicrustacea,NA,Senticaudata,Corophiida,Aoroidea,Corophiidira,NA,NA,NA,NA,NA,NA,NA,NA
421577,Laticorophium baconi,Species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Amphipoda,Corophiidae,Corophiinae,Corophiini,Laticorophium,Laticorophium baconi,NA,Peracarida,Arthropoda,Crustacea,Multicrustacea,NA,Senticaudata,Corophiida,Corophioidea,Corophiidira,NA,NA,NA,NA,NA,NA,NA,NA
421581,Deutella incerta,Species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Amphipoda,Caprellidae,Caprellinae,NA,Deutella,Deutella incerta,NA,Peracarida,Arthropoda,Crustacea,Multicrustacea,NA,Senticaudata,Corophiida,Caprelloidea,Caprellidira,NA,NA,NA,NA,NA,NA,NA,NA
421589,Cerapus cudjoe,Species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Amphipoda,Ischyroceridae,Ischyrocerinae,Cerapodini,Cerapus,Cerapus cudjoe,NA,Peracarida,Arthropoda,Crustacea,Multicrustacea,NA,Senticaudata,Corophiida,Photoidea,Caprellidira,NA,NA,NA,NA,NA,NA,NA,NA
421744,Alpheus viridari,Species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Decapoda,Alpheidae,NA,NA,Alpheus,Alpheus viridari,NA,Eucarida,Arthropoda,Crustacea,Multicrustacea,NA,Pleocyemata,Caridea,Alpheoidea,NA,NA,NA,NA,NA,NA,NA,NA,NA
421784,Tozeuma carolinense,Species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Decapoda,Hippolytidae,NA,NA,Tozeuma,Tozeuma carolinense,NA,Eucarida,Arthropoda,Crustacea,Multicrustacea,NA,Pleocyemata,Caridea,Alpheoidea,NA,NA,NA,NA,NA,NA,NA,NA,NA
421978,Macrocoeloma laevigatum,Species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Decapoda,Epialtidae,Pisinae,NA,Macrocoeloma,Macrocoeloma laevigatum,NA,Eucarida,Arthropoda,Crustacea,Multicrustacea,NA,Pleocyemata,Brachyura,Majoidea,NA,NA,Eubrachyura,Heterotremata,NA,NA,NA,NA,NA
421988,Mithraculus forceps,Species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Decapoda,Mithracidae,NA,NA,Mithraculus,Mithraculus forceps,NA,Eucarida,Arthropoda,Crustacea,Multicrustacea,NA,Pleocyemata,Brachyura,Majoidea,NA,NA,Eubrachyura,Heterotremata,NA,NA,NA,NA,NA
422070,Menippe mercenaria,Species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Decapoda,Menippidae,NA,NA,Menippe,Menippe mercenaria,NA,Eucarida,Arthropoda,Crustacea,Multicrustacea,NA,Pleocyemata,Brachyura,Eriphioidea,NA,NA,Eubrachyura,Heterotremata,NA,NA,NA,NA,NA
422075,Eurypanopeus abbreviatus,Species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Decapoda,Panopeidae,NA,NA,Eurypanopeus,Eurypanopeus abbreviatus,NA,Eucarida,Arthropoda,Crustacea,Multicrustacea,NA,Pleocyemata,Brachyura,Xanthoidea,NA,NA,Eubrachyura,Heterotremata,NA,NA,NA,NA,NA
422081,Hexapanopeus paulensis,Species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Decapoda,Panopeidae,NA,NA,Hexapanopeus,Hexapanopeus paulensis,NA,Eucarida,Arthropoda,Crustacea,Multicrustacea,NA,Pleocyemata,Brachyura,Xanthoidea,NA,NA,Eubrachyura,Heterotremata,NA,NA,NA,NA,NA
422086,Panopeus occidentalis,Species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Decapoda,Panopeidae,NA,NA,Panopeus,Panopeus occidentalis,NA,Eucarida,Arthropoda,Crustacea,Multicrustacea,NA,Pleocyemata,Brachyura,Xanthoidea,NA,NA,Eubrachyura,Heterotremata,NA,NA,NA,NA,NA
422113,Nanoplax xanthiformis,Species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Decapoda,Pseudorhombilidae,NA,NA,Nanoplax,Nanoplax xanthiformis,NA,Eucarida,Arthropoda,Crustacea,Multicrustacea,NA,Pleocyemata,Brachyura,Xanthoidea,NA,NA,Eubrachyura,Heterotremata,NA,NA,NA,NA,NA
422187,Goniopsis cruentata,Species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Decapoda,Grapsidae,NA,NA,Goniopsis,Goniopsis cruentata,NA,Eucarida,Arthropoda,Crustacea,Multicrustacea,NA,Pleocyemata,Brachyura,Grapsoidea,NA,NA,Eubrachyura,Thoracotremata,NA,NA,NA,NA,NA
422190,Aratus pisonii,Species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Decapoda,Sesarmidae,NA,NA,Aratus,Aratus pisonii,NA,Eucarida,Arthropoda,Crustacea,Multicrustacea,NA,Pleocyemata,Brachyura,Grapsoidea,NA,NA,Eubrachyura,Thoracotremata,NA,NA,NA,NA,NA
422371,Margaretta buski,Species,Animalia,NA,NA,NA,Gymnolaemata,NA,Cheilostomatida,Margarettidae,NA,NA,Margaretta,Margaretta buski,NA,NA,Bryozoa,NA,NA,NA,Flustrina,NA,Schizoporelloidea,NA,NA,NA,NA,NA,NA,NA,NA,NA
422489,Lytechinus williamsi,Species,Animalia,NA,NA,NA,Echinoidea,Euechinoidea,Camarodonta,Toxopneustidae,NA,NA,Lytechinus,Lytechinus williamsi,NA,NA,Echinodermata,Echinozoa,NA,Carinacea,NA,Echinidea,Odontophora,NA,Echinacea,NA,NA,NA,NA,NA,NA,NA
422675,Bemlos spinicarpus,Species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Amphipoda,Aoridae,NA,NA,Bemlos,Bemlos spinicarpus,NA,Peracarida,Arthropoda,Crustacea,Multicrustacea,NA,Senticaudata,Corophiida,Aoroidea,Corophiidira,NA,NA,NA,NA,NA,NA,NA,NA
422677,Lembos unifasciatus,Species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Amphipoda,Aoridae,NA,NA,Lembos,Lembos unifasciatus,NA,Peracarida,Arthropoda,Crustacea,Multicrustacea,NA,Senticaudata,Corophiida,Aoroidea,Corophiidira,NA,NA,NA,NA,NA,NA,NA,NA
423106,Ampithoe lacertosa,Species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Amphipoda,Ampithoidae,NA,NA,Ampithoe,Ampithoe lacertosa,NA,Peracarida,Arthropoda,Crustacea,Multicrustacea,NA,Senticaudata,Corophiida,Corophioidea,Corophiidira,NA,NA,NA,NA,NA,NA,NA,NA
423136,Anisogammarus pugettensis,Species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Amphipoda,Anisogammaridae,NA,NA,Anisogammarus,Anisogammarus pugettensis,NA,Peracarida,Arthropoda,Crustacea,Multicrustacea,NA,Senticaudata,Gammarida,Gammaroidea,Gammaridira,NA,NA,NA,NA,NA,NA,NA,NA
423256,Caprella drepanochir,Species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Amphipoda,Caprellidae,Caprellinae,NA,Caprella,Caprella drepanochir,NA,Peracarida,Arthropoda,Crustacea,Multicrustacea,NA,Senticaudata,Corophiida,Caprelloidea,Caprellidira,NA,NA,NA,NA,NA,NA,NA,NA
424100,Sipunculus phalloides,Species,Animalia,NA,NA,NA,NA,NA,Sipuncula,Sipunculidae,NA,NA,Sipunculus,Sipunculus phalloides,NA,NA,Annelida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
430854,Caprella kroyeri,Species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Amphipoda,Caprellidae,Caprellinae,NA,Caprella,Caprella kroyeri,NA,Peracarida,Arthropoda,Crustacea,Multicrustacea,NA,Senticaudata,Corophiida,Caprelloidea,Caprellidira,NA,NA,NA,NA,NA,NA,NA,NA
430922,Caprella tenuis,Species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Amphipoda,Caprellidae,Caprellinae,NA,Caprella,Caprella tenuis,NA,Peracarida,Arthropoda,Crustacea,Multicrustacea,NA,Senticaudata,Corophiida,Caprelloidea,Caprellidira,NA,NA,NA,NA,NA,NA,NA,NA
430956,Mayerella banksia,Species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Amphipoda,Caprellidae,Caprellinae,NA,Mayerella,Mayerella banksia,NA,Peracarida,Arthropoda,Crustacea,Multicrustacea,NA,Senticaudata,Corophiida,Caprelloidea,Caprellidira,NA,NA,NA,NA,NA,NA,NA,NA
439295,Taliepus,Genus,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Decapoda,Epialtidae,Epialtinae,NA,Taliepus,NA,NA,Eucarida,Arthropoda,Crustacea,Multicrustacea,NA,Pleocyemata,Brachyura,Majoidea,NA,NA,Eubrachyura,Heterotremata,NA,NA,NA,NA,NA
439869,Helograpsus,Genus,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Decapoda,Varunidae,Cyclograpsinae,NA,Helograpsus,NA,NA,Eucarida,Arthropoda,Crustacea,Multicrustacea,NA,Pleocyemata,Brachyura,Grapsoidea,NA,NA,Eubrachyura,Thoracotremata,NA,NA,NA,NA,NA
441005,Litocheira bispinosa,Species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Decapoda,Litocheiridae,NA,NA,Litocheira,Litocheira bispinosa,NA,Eucarida,Arthropoda,Crustacea,Multicrustacea,NA,Pleocyemata,Brachyura,Goneplacoidea,NA,NA,Eubrachyura,Heterotremata,NA,NA,NA,NA,NA
441784,Halicarcinus ovatus,Species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Decapoda,Hymenosomatidae,Hymenosomatinae,NA,Halicarcinus,Halicarcinus ovatus,NA,Eucarida,Arthropoda,Crustacea,Multicrustacea,NA,Pleocyemata,Brachyura,Hymenosomatoidea,NA,NA,Eubrachyura,Heterotremata,NA,NA,NA,NA,NA
442085,Thersandrus compressus,Species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Decapoda,Majidae,Majinae,NA,Thersandrus,Thersandrus compressus,NA,Eucarida,Arthropoda,Crustacea,Multicrustacea,NA,Pleocyemata,Brachyura,Majoidea,NA,NA,Eubrachyura,Heterotremata,NA,NA,NA,NA,NA
446438,Lampanella minima,Species,Animalia,NA,NA,NA,Gastropoda,Caenogastropoda,Caenogastropoda incertae sedis,Batillariidae,NA,NA,Lampanella,Lampanella minima,NA,NA,Mollusca,NA,NA,NA,NA,NA,Cerithioidea,NA,NA,NA,NA,NA,NA,NA,NA,NA
446893,Lacuna turrita,Species,Animalia,NA,NA,NA,Gastropoda,Caenogastropoda,Littorinimorpha,Littorinidae,Lacuninae,NA,Lacuna,Lacuna turrita,NA,NA,Mollusca,NA,NA,NA,NA,NA,Littorinoidea,NA,NA,NA,NA,NA,NA,NA,NA,NA
458655,Eoacmaea pustulata,Species,Animalia,NA,NA,NA,Gastropoda,Patellogastropoda,NA,Eoacmaeidae,NA,NA,Eoacmaea,Eoacmaea pustulata,NA,NA,Mollusca,NA,NA,NA,NA,NA,Lottioidea,NA,NA,NA,NA,NA,NA,NA,NA,NA
468183,Birubius,Genus,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Amphipoda,Phoxocephalidae,Phoxocephalinae,NA,Birubius,NA,NA,Peracarida,Arthropoda,Crustacea,Multicrustacea,NA,Amphilochidea,Lysianassida,Haustorioidea,Haustoriidira,NA,NA,NA,NA,NA,NA,NA,NA
473085,Cacozeliana granarium,Species,Animalia,NA,NA,NA,Gastropoda,Caenogastropoda,Caenogastropoda incertae sedis,Cerithiidae,Bittiinae,NA,Cacozeliana,Cacozeliana granarium,NA,NA,Mollusca,NA,NA,NA,NA,NA,Cerithioidea,NA,NA,NA,NA,NA,NA,NA,NA,NA
484702,Baculogypsina sphaerulata,Species,Chromista,Harosa,NA,NA,Globothalamea,Rotaliana,Rotaliida,Calcarinidae,NA,NA,Baculogypsina,Baculogypsina sphaerulata,Rhizaria,NA,Foraminifera,NA,NA,NA,NA,NA,Calcarinoidea,NA,NA,NA,NA,NA,NA,NA,NA,NA
488672,Aora hircosa,Species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Amphipoda,Aoridae,NA,NA,Aora,Aora hircosa,NA,Peracarida,Arthropoda,Crustacea,Multicrustacea,NA,Senticaudata,Corophiida,Aoroidea,Corophiidira,NA,NA,NA,NA,NA,NA,NA,NA
488679,Aoroides,Genus,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Amphipoda,Aoridae,NA,NA,Aoroides,NA,NA,Peracarida,Arthropoda,Crustacea,Multicrustacea,NA,Senticaudata,Corophiida,Aoroidea,Corophiidira,NA,NA,NA,NA,NA,NA,NA,NA
489425,Paradexamine barnardi,Species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Amphipoda,Dexaminidae,Dexamininae,NA,Paradexamine,Paradexamine barnardi,NA,Peracarida,Arthropoda,Crustacea,Multicrustacea,NA,Amphilochidea,Lysianassida,Dexaminoidea,Synopiidira,NA,NA,NA,NA,NA,NA,NA,NA
489427,Paradexamine churinga,Species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Amphipoda,Dexaminidae,Dexamininae,NA,Paradexamine,Paradexamine churinga,NA,Peracarida,Arthropoda,Crustacea,Multicrustacea,NA,Amphilochidea,Lysianassida,Dexaminoidea,Synopiidira,NA,NA,NA,NA,NA,NA,NA,NA
491479,Protohyale (Protohyale) frequens,Species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Amphipoda,Hyalidae,Hyalinae,NA,Protohyale,Protohyale (Protohyale) frequens,NA,Peracarida,Arthropoda,Crustacea,Multicrustacea,NA,Senticaudata,Talitrida,Hyaloidea,Talitridira,NA,NA,NA,NA,NA,NA,Protohyale (Protohyale),NA
491492,Protohyale (Boreohyale) rubra,Species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Amphipoda,Hyalidae,Hyalinae,NA,Protohyale,Protohyale (Boreohyale) rubra,NA,Peracarida,Arthropoda,Crustacea,Multicrustacea,NA,Senticaudata,Talitrida,Hyaloidea,Talitridira,NA,NA,NA,NA,NA,NA,Protohyale (Boreohyale),NA
494795,Acetabularia acetabulum,Species,Plantae,Viridiplantae,Chlorophyta,Chlorophytina,Ulvophyceae,NA,Dasycladales,Polyphysaceae,NA,NA,Acetabularia,Acetabularia acetabulum,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
495077,Zostera marina,Species,Plantae,Viridiplantae,Tracheophyta,Spermatophytina,Magnoliopsida,NA,Alismatales,Zosteraceae,NA,NA,Zostera,Zostera marina,Streptophyta,Lilianae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
495081,Zostera muelleri,Species,Plantae,Viridiplantae,Tracheophyta,Spermatophytina,Magnoliopsida,NA,Alismatales,Zosteraceae,NA,NA,Zostera,Zostera muelleri,Streptophyta,Lilianae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
495082,Zostera noltei,Species,Plantae,Viridiplantae,Tracheophyta,Spermatophytina,Magnoliopsida,NA,Alismatales,Zosteraceae,NA,NA,Zostera,Zostera noltei,Streptophyta,Lilianae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
505946,Arcuatula senhousia,Species,Animalia,NA,NA,NA,Bivalvia,Autobranchia,Mytilida,Mytilidae,Crenellinae,NA,Arcuatula,Arcuatula senhousia,NA,NA,Mollusca,NA,NA,Pteriomorphia,NA,NA,Mytiloidea,NA,NA,NA,NA,NA,NA,NA,NA,NA
505948,Arcuatula papyria,Species,Animalia,NA,NA,NA,Bivalvia,Autobranchia,Mytilida,Mytilidae,Crenellinae,NA,Arcuatula,Arcuatula papyria,NA,NA,Mollusca,NA,NA,Pteriomorphia,NA,NA,Mytiloidea,NA,NA,NA,NA,NA,NA,NA,NA,NA
506596,Ennucula niponica,Species,Animalia,NA,NA,NA,Bivalvia,Protobranchia,Nuculida,Nuculidae,NA,NA,Ennucula,Ennucula niponica,NA,NA,Mollusca,NA,NA,NA,NA,NA,Nuculoidea,NA,NA,NA,NA,NA,NA,NA,NA,NA
506660,Nucula pisum,Species,Animalia,NA,NA,NA,Bivalvia,Protobranchia,Nuculida,Nuculidae,NA,NA,Nucula,Nucula pisum,NA,NA,Mollusca,NA,NA,NA,NA,NA,Nuculoidea,NA,NA,NA,NA,NA,NA,NA,NA,NA
507129,Solemya pusilla,Species,Animalia,NA,NA,NA,Bivalvia,Protobranchia,Solemyida,Solemyidae,Solemyinae,NA,Solemya,Solemya pusilla,NA,NA,Mollusca,NA,NA,NA,NA,NA,Solemyoidea,NA,NA,NA,NA,NA,NA,NA,NA,NA
507258,Cumingia mutica,Species,Animalia,NA,NA,NA,Bivalvia,Autobranchia,Cardiida,Semelidae,NA,NA,Cumingia,Cumingia mutica,NA,Imparidentia,Mollusca,NA,NA,Heteroconchia,NA,NA,Tellinoidea,NA,Euheterodonta,NA,NA,NA,NA,NA,NA,NA
510427,Bulla gouldiana,Species,Animalia,NA,NA,NA,Gastropoda,Heterobranchia,Cephalaspidea,Bullidae,NA,NA,Bulla,Bulla gouldiana,NA,NA,Mollusca,NA,NA,Euthyneura,NA,NA,Bulloidea,NA,Tectipleura,NA,NA,NA,NA,NA,NA,NA
511367,Anachis atkinsoni,Species,Animalia,NA,NA,NA,Gastropoda,Caenogastropoda,Neogastropoda,Columbellidae,NA,NA,Anachis,Anachis atkinsoni,NA,NA,Mollusca,NA,NA,NA,NA,NA,Buccinoidea,NA,NA,NA,NA,NA,NA,NA,NA,NA
511520,Mitrella lincolnensis,Species,Animalia,NA,NA,NA,Gastropoda,Caenogastropoda,Neogastropoda,Columbellidae,NA,NA,Mitrella,Mitrella lincolnensis,NA,NA,Mollusca,NA,NA,NA,NA,NA,Buccinoidea,NA,NA,NA,NA,NA,NA,NA,NA,NA
511560,Mitrella tuberosa,Species,Animalia,NA,NA,NA,Gastropoda,Caenogastropoda,Neogastropoda,Columbellidae,NA,NA,Mitrella,Mitrella tuberosa,NA,NA,Mollusca,NA,NA,NA,NA,NA,Buccinoidea,NA,NA,NA,NA,NA,NA,NA,NA,NA
511707,Alia unifasciata,Species,Animalia,NA,NA,NA,Gastropoda,Caenogastropoda,Neogastropoda,Columbellidae,NA,NA,Alia,Alia unifasciata,NA,NA,Mollusca,NA,NA,NA,NA,NA,Buccinoidea,NA,NA,NA,NA,NA,NA,NA,NA,NA
514452,Palaemon intermedius,Species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Decapoda,Palaemonidae,NA,NA,Palaemon,Palaemon intermedius,NA,Eucarida,Arthropoda,Crustacea,Multicrustacea,NA,Pleocyemata,Caridea,Palaemonoidea,NA,NA,NA,NA,NA,NA,NA,NA,NA
514508,Cuapetes americanus,Species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Decapoda,Palaemonidae,NA,NA,Cuapetes,Cuapetes americanus,NA,Eucarida,Arthropoda,Crustacea,Multicrustacea,NA,Pleocyemata,Caridea,Palaemonoidea,NA,NA,NA,NA,NA,NA,NA,NA,NA
515262,Heptacarpus paludicola,Species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Decapoda,Thoridae,NA,NA,Heptacarpus,Heptacarpus paludicola,NA,Eucarida,Arthropoda,Crustacea,Multicrustacea,NA,Pleocyemata,Caridea,Alpheoidea,NA,NA,NA,NA,NA,NA,NA,NA,NA
515276,Hippolyte californiensis,Species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Decapoda,Hippolytidae,NA,NA,Hippolyte,Hippolyte californiensis,NA,Eucarida,Arthropoda,Crustacea,Multicrustacea,NA,Pleocyemata,Caridea,Alpheoidea,NA,NA,NA,NA,NA,NA,NA,NA,NA
515278,Hippolyte clarki,Species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Decapoda,Hippolytidae,NA,NA,Hippolyte,Hippolyte clarki,NA,Eucarida,Arthropoda,Crustacea,Multicrustacea,NA,Pleocyemata,Caridea,Alpheoidea,NA,NA,NA,NA,NA,NA,NA,NA,NA
515283,Hippolyte williamsi,Species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Decapoda,Hippolytidae,NA,NA,Hippolyte,Hippolyte williamsi,NA,Eucarida,Arthropoda,Crustacea,Multicrustacea,NA,Pleocyemata,Caridea,Alpheoidea,NA,NA,NA,NA,NA,NA,NA,NA,NA
532293,Haminoea petitii,Species,Animalia,NA,NA,NA,Gastropoda,Heterobranchia,Cephalaspidea,Haminoeidae,NA,NA,Haminoea,Haminoea petitii,NA,NA,Mollusca,NA,NA,Euthyneura,NA,NA,Haminoeoidea,NA,Tectipleura,NA,NA,NA,NA,NA,NA,NA
532716,Cylichna discus,Species,Animalia,NA,NA,NA,Gastropoda,Heterobranchia,Cephalaspidea,Cylichnidae,NA,NA,Cylichna,Cylichna discus,NA,NA,Mollusca,NA,NA,Euthyneura,NA,NA,Cylichnoidea,NA,Tectipleura,NA,NA,NA,NA,NA,NA,NA
532891,Granulina ovuliformis,Species,Animalia,NA,NA,NA,Gastropoda,Caenogastropoda,Neogastropoda,Granulinidae,NA,NA,Granulina,Granulina ovuliformis,NA,NA,Mollusca,NA,NA,NA,NA,NA,Volutoidea,NA,NA,NA,NA,NA,NA,NA,NA,NA
534565,Maera vagans,Species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Amphipoda,Maeridae,NA,NA,Maera,Maera vagans,NA,Peracarida,Arthropoda,Crustacea,Multicrustacea,NA,Senticaudata,Hadziida,Hadzioidea,Hadziidira,NA,NA,NA,NA,NA,NA,NA,NA
547044,Deflexilodes intermedius,Species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Amphipoda,Oedicerotidae,NA,NA,Deflexilodes,Deflexilodes intermedius,NA,Peracarida,Arthropoda,Crustacea,Multicrustacea,NA,Amphilochidea,Amphilochida,Oedicerotoidea,Oedicerotidira,NA,NA,NA,NA,NA,NA,NA,NA
549331,Chromopleustes,Genus,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Amphipoda,Pleustidae,Parapleustinae,NA,Chromopleustes,NA,NA,Peracarida,Arthropoda,Crustacea,Multicrustacea,NA,Amphilochidea,Amphilochida,Amphilochoidea,Amphilochidira,NA,NA,NA,NA,NA,NA,NA,NA
549684,Trachypleustes trevori,Species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Amphipoda,Pleustidae,Parapleustinae,NA,Trachypleustes,Trachypleustes trevori,NA,Peracarida,Arthropoda,Crustacea,Multicrustacea,NA,Amphilochidea,Amphilochida,Amphilochoidea,Amphilochidira,NA,NA,NA,NA,NA,NA,NA,NA
550331,Nasageneia quinsana,Species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Amphipoda,Pontogeneiidae,NA,NA,Nasageneia,Nasageneia quinsana,NA,Peracarida,Arthropoda,Crustacea,Multicrustacea,NA,Senticaudata,Hadziida,Calliopioidea,Hadziidira,NA,NA,NA,NA,NA,NA,NA,NA
574096,Ecrobia truncata,Species,Animalia,NA,NA,NA,Gastropoda,Caenogastropoda,Littorinimorpha,Hydrobiidae,Hydrobiinae,NA,Ecrobia,Ecrobia truncata,NA,NA,Mollusca,NA,NA,NA,NA,NA,Truncatelloidea,NA,NA,NA,NA,NA,NA,NA,NA,NA
575794,Diffalaba,Genus,Animalia,NA,NA,NA,Gastropoda,Caenogastropoda,Caenogastropoda incertae sedis,Litiopidae,NA,NA,Diffalaba,NA,NA,NA,Mollusca,NA,NA,NA,NA,NA,Cerithioidea,NA,NA,NA,NA,NA,NA,NA,NA,NA
579271,Lunella undulata,Species,Animalia,NA,NA,NA,Gastropoda,Vetigastropoda,Trochida,Turbinidae,Turbininae,NA,Lunella,Lunella undulata,NA,NA,Mollusca,NA,NA,NA,NA,NA,Trochoidea,NA,NA,NA,NA,NA,NA,NA,NA,NA
588573,Stuckenia pectinata,Species,Plantae,Viridiplantae,Tracheophyta,Spermatophytina,Magnoliopsida,NA,Alismatales,Potamogetonaceae,NA,NA,Stuckenia,Stuckenia pectinata,Streptophyta,Lilianae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
593702,Zostera nigricaulis,Species,Plantae,Viridiplantae,Tracheophyta,Spermatophytina,Magnoliopsida,NA,Alismatales,Zosteraceae,NA,NA,Zostera,Zostera nigricaulis,Streptophyta,Lilianae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
